<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS,D,20110912,000000,156000.0000000,156800.0000000,151500.0000000,156790.0000000,144513
SPFB.RTS,D,20110913,000000,156890.0000000,157700.0000000,152350.0000000,156200.0000000,274518
SPFB.RTS,D,20110914,000000,156090.0000000,158100.0000000,153195.0000000,157155.0000000,463733
SPFB.RTS,D,20110915,000000,157055.0000000,160030.0000000,155755.0000000,157685.0000000,1481524
SPFB.RTS,D,20110916,000000,157690.0000000,158630.0000000,152900.0000000,154655.0000000,1555998
SPFB.RTS,D,20110919,000000,154560.0000000,154560.0000000,147865.0000000,149900.0000000,1633843
SPFB.RTS,D,20110920,000000,149840.0000000,152545.0000000,148400.0000000,150915.0000000,1396521
SPFB.RTS,D,20110921,000000,151085.0000000,152480.0000000,145925.0000000,146100.0000000,1465871
SPFB.RTS,D,20110922,000000,146005.0000000,146005.0000000,125200.0000000,128500.0000000,2278473
SPFB.RTS,D,20110923,000000,128575.0000000,134725.0000000,124400.0000000,130540.0000000,2535840
SPFB.RTS,D,20110926,000000,130400.0000000,133415.0000000,122280.0000000,132540.0000000,2208410
SPFB.RTS,D,20110927,000000,132700.0000000,139340.0000000,132620.0000000,136460.0000000,1570014
SPFB.RTS,D,20110928,000000,136410.0000000,137800.0000000,131910.0000000,132000.0000000,1879568
SPFB.RTS,D,20110929,000000,132130.0000000,139975.0000000,132130.0000000,137860.0000000,1661847
SPFB.RTS,D,20110930,000000,137900.0000000,138500.0000000,129035.0000000,129305.0000000,1831323
SPFB.RTS,D,20111003,000000,129225.0000000,130220.0000000,125270.0000000,126880.0000000,1961808
SPFB.RTS,D,20111004,000000,126880.0000000,129120.0000000,117305.0000000,123395.0000000,2324380
SPFB.RTS,D,20111005,000000,123440.0000000,124895.0000000,118665.0000000,124000.0000000,2234526
SPFB.RTS,D,20111006,000000,123910.0000000,130080.0000000,123450.0000000,129755.0000000,1849475
SPFB.RTS,D,20111007,000000,129980.0000000,133520.0000000,128615.0000000,130240.0000000,1673688
SPFB.RTS,D,20111010,000000,130340.0000000,137500.0000000,130340.0000000,136480.0000000,1408880
SPFB.RTS,D,20111011,000000,136585.0000000,137270.0000000,132335.0000000,136275.0000000,1704802
SPFB.RTS,D,20111012,000000,136150.0000000,141690.0000000,134625.0000000,140025.0000000,1782811
SPFB.RTS,D,20111013,000000,140015.0000000,141455.0000000,136760.0000000,139150.0000000,1918118
SPFB.RTS,D,20111014,000000,139270.0000000,144570.0000000,138410.0000000,144075.0000000,1662818
SPFB.RTS,D,20111017,000000,144130.0000000,146130.0000000,138825.0000000,139070.0000000,1810581
SPFB.RTS,D,20111018,000000,138960.0000000,143995.0000000,136555.0000000,143880.0000000,2139539
SPFB.RTS,D,20111019,000000,143820.0000000,143985.0000000,138855.0000000,139695.0000000,1894012
SPFB.RTS,D,20111020,000000,139555.0000000,141465.0000000,136155.0000000,140075.0000000,2050279
SPFB.RTS,D,20111021,000000,140140.0000000,145490.0000000,138595.0000000,145485.0000000,1353721
SPFB.RTS,D,20111024,000000,145500.0000000,152570.0000000,145500.0000000,151270.0000000,1544074
SPFB.RTS,D,20111025,000000,151170.0000000,151415.0000000,146475.0000000,147140.0000000,1831232
SPFB.RTS,D,20111026,000000,147190.0000000,154800.0000000,147190.0000000,152780.0000000,1975603
SPFB.RTS,D,20111027,000000,152900.0000000,163095.0000000,152900.0000000,162335.0000000,1932841
SPFB.RTS,D,20111028,000000,162155.0000000,162920.0000000,157655.0000000,160865.0000000,1802290
SPFB.RTS,D,20111031,000000,160800.0000000,160800.0000000,153910.0000000,154260.0000000,1492430
SPFB.RTS,D,20111101,000000,154045.0000000,154045.0000000,145030.0000000,147485.0000000,2205465
SPFB.RTS,D,20111102,000000,147695.0000000,152775.0000000,147695.0000000,151965.0000000,1912043
SPFB.RTS,D,20111103,000000,151765.0000000,155090.0000000,144715.0000000,154545.0000000,2229303
SPFB.RTS,D,20111107,000000,154540.0000000,156440.0000000,150400.0000000,156150.0000000,1636469
SPFB.RTS,D,20111108,000000,156200.0000000,159645.0000000,154555.0000000,159605.0000000,1727049
SPFB.RTS,D,20111109,000000,159635.0000000,159950.0000000,146210.0000000,147225.0000000,2279357
SPFB.RTS,D,20111110,000000,147130.0000000,154425.0000000,145740.0000000,151905.0000000,2318477
SPFB.RTS,D,20111111,000000,152000.0000000,154355.0000000,149500.0000000,153305.0000000,1729390
SPFB.RTS,D,20111114,000000,153545.0000000,156270.0000000,151115.0000000,152105.0000000,1682364
SPFB.RTS,D,20111115,000000,152110.0000000,154400.0000000,147735.0000000,153045.0000000,2162127
SPFB.RTS,D,20111116,000000,152995.0000000,153440.0000000,148450.0000000,153325.0000000,2157362
SPFB.RTS,D,20111117,000000,153105.0000000,153105.0000000,145945.0000000,146550.0000000,2559919
SPFB.RTS,D,20111118,000000,146550.0000000,150695.0000000,146025.0000000,148350.0000000,1766892
SPFB.RTS,D,20111121,000000,148305.0000000,148305.0000000,137935.0000000,139960.0000000,2059823
SPFB.RTS,D,20111122,000000,139985.0000000,144285.0000000,139915.0000000,141760.0000000,2009879
SPFB.RTS,D,20111123,000000,141580.0000000,143275.0000000,138020.0000000,139325.0000000,2119951
SPFB.RTS,D,20111124,000000,139300.0000000,141850.0000000,138305.0000000,138890.0000000,1190520
SPFB.RTS,D,20111125,000000,138760.0000000,140790.0000000,135110.0000000,139250.0000000,1818688
SPFB.RTS,D,20111128,000000,139315.0000000,148495.0000000,139315.0000000,147750.0000000,1521480
SPFB.RTS,D,20111129,000000,147800.0000000,149730.0000000,145300.0000000,147795.0000000,1661706
SPFB.RTS,D,20111130,000000,147775.0000000,156905.0000000,144775.0000000,155720.0000000,2161325
SPFB.RTS,D,20111201,000000,155785.0000000,156900.0000000,153700.0000000,154755.0000000,1642893
SPFB.RTS,D,20111202,000000,154820.0000000,157385.0000000,152920.0000000,153065.0000000,1718231
SPFB.RTS,D,20111205,000000,153100.0000000,157145.0000000,153100.0000000,154680.0000000,1383730
SPFB.RTS,D,20111206,000000,154560.0000000,154740.0000000,145075.0000000,147280.0000000,2285568
SPFB.RTS,D,20111207,000000,147355.0000000,149595.0000000,145470.0000000,146745.0000000,1786877
SPFB.RTS,D,20111208,000000,146945.0000000,150550.0000000,143040.0000000,143170.0000000,2008104
SPFB.RTS,D,20111209,000000,143160.0000000,143600.0000000,138875.0000000,140975.0000000,1946233
SPFB.RTS,D,20111212,000000,139800.0000000,142950.0000000,131015.0000000,132320.0000000,116366
SPFB.RTS,D,20111213,000000,132360.0000000,137050.0000000,130370.0000000,133905.0000000,343414
SPFB.RTS,D,20111214,000000,134225.0000000,138250.0000000,131500.0000000,132950.0000000,647801
SPFB.RTS,D,20111215,000000,132800.0000000,137775.0000000,131000.0000000,137150.0000000,1482350
SPFB.RTS,D,20111216,000000,137180.0000000,138940.0000000,134255.0000000,135695.0000000,1326447
SPFB.RTS,D,20111219,000000,135570.0000000,135785.0000000,132100.0000000,133350.0000000,1107794
SPFB.RTS,D,20111220,000000,133395.0000000,138690.0000000,132755.0000000,138165.0000000,1183667
SPFB.RTS,D,20111221,000000,138240.0000000,140250.0000000,135255.0000000,137090.0000000,1423171
SPFB.RTS,D,20111222,000000,137045.0000000,138595.0000000,135805.0000000,137765.0000000,1017105
SPFB.RTS,D,20111223,000000,137820.0000000,139420.0000000,136950.0000000,138300.0000000,728312
SPFB.RTS,D,20111226,000000,138300.0000000,139895.0000000,138065.0000000,139610.0000000,277830
SPFB.RTS,D,20111227,000000,139605.0000000,139780.0000000,137500.0000000,138450.0000000,491037
SPFB.RTS,D,20111228,000000,138445.0000000,138445.0000000,135055.0000000,135420.0000000,514773
SPFB.RTS,D,20111229,000000,135520.0000000,136500.0000000,131550.0000000,135290.0000000,647863
SPFB.RTS,D,20111230,000000,135355.0000000,137790.0000000,134215.0000000,137490.0000000,421301
SPFB.RTS,D,20120103,000000,137495.0000000,143880.0000000,137495.0000000,143445.0000000,474009
SPFB.RTS,D,20120104,000000,143375.0000000,144085.0000000,141405.0000000,143380.0000000,514205
SPFB.RTS,D,20120105,000000,143345.0000000,144295.0000000,139915.0000000,140995.0000000,703633
SPFB.RTS,D,20120106,000000,140870.0000000,142900.0000000,139245.0000000,141180.0000000,653903
SPFB.RTS,D,20120109,000000,141140.0000000,142685.0000000,139970.0000000,141835.0000000,630057
SPFB.RTS,D,20120110,000000,141850.0000000,146955.0000000,141850.0000000,146005.0000000,828506
SPFB.RTS,D,20120111,000000,145980.0000000,146465.0000000,143600.0000000,144885.0000000,1127104
SPFB.RTS,D,20120112,000000,144970.0000000,147360.0000000,143900.0000000,144175.0000000,1148407
SPFB.RTS,D,20120113,000000,144200.0000000,146250.0000000,142325.0000000,142680.0000000,1272556
SPFB.RTS,D,20120116,000000,142550.0000000,145485.0000000,141315.0000000,145250.0000000,934926
SPFB.RTS,D,20120117,000000,145275.0000000,149060.0000000,145275.0000000,146090.0000000,1162123
SPFB.RTS,D,20120118,000000,146170.0000000,149700.0000000,146080.0000000,149285.0000000,1222499
SPFB.RTS,D,20120119,000000,149300.0000000,150745.0000000,148000.0000000,150385.0000000,1068013
SPFB.RTS,D,20120120,000000,150450.0000000,150975.0000000,148130.0000000,148790.0000000,1016948
SPFB.RTS,D,20120123,000000,148790.0000000,152785.0000000,147900.0000000,151465.0000000,1159797
SPFB.RTS,D,20120124,000000,151450.0000000,152435.0000000,150220.0000000,152320.0000000,1147828
SPFB.RTS,D,20120125,000000,152370.0000000,156165.0000000,152080.0000000,155745.0000000,1192322
SPFB.RTS,D,20120126,000000,155775.0000000,157950.0000000,155160.0000000,156500.0000000,1179413
SPFB.RTS,D,20120127,000000,156440.0000000,158140.0000000,155285.0000000,157900.0000000,1147324
SPFB.RTS,D,20120130,000000,157900.0000000,157900.0000000,153775.0000000,155660.0000000,1209097
SPFB.RTS,D,20120131,000000,155840.0000000,158360.0000000,155780.0000000,156250.0000000,1223573
SPFB.RTS,D,20120201,000000,156220.0000000,161330.0000000,155180.0000000,160715.0000000,1354889
SPFB.RTS,D,20120202,000000,160650.0000000,161085.0000000,158560.0000000,159930.0000000,1311875
SPFB.RTS,D,20120203,000000,159980.0000000,164560.0000000,159335.0000000,164520.0000000,1198597
SPFB.RTS,D,20120206,000000,164500.0000000,164500.0000000,161585.0000000,163355.0000000,1029342
SPFB.RTS,D,20120207,000000,163435.0000000,165475.0000000,162185.0000000,165045.0000000,1240496
SPFB.RTS,D,20120208,000000,165095.0000000,166585.0000000,163630.0000000,164960.0000000,1095337
SPFB.RTS,D,20120209,000000,164995.0000000,166060.0000000,161930.0000000,163550.0000000,1437221
SPFB.RTS,D,20120210,000000,163405.0000000,163405.0000000,159160.0000000,159765.0000000,1214611
SPFB.RTS,D,20120213,000000,159770.0000000,165160.0000000,159770.0000000,164635.0000000,1053769
SPFB.RTS,D,20120214,000000,164605.0000000,165865.0000000,162170.0000000,162225.0000000,1231035
SPFB.RTS,D,20120215,000000,162300.0000000,168335.0000000,162300.0000000,164600.0000000,1303648
SPFB.RTS,D,20120216,000000,164405.0000000,165990.0000000,162040.0000000,165885.0000000,1174564
SPFB.RTS,D,20120217,000000,165995.0000000,166850.0000000,164425.0000000,165355.0000000,1026723
SPFB.RTS,D,20120220,000000,165385.0000000,168030.0000000,165385.0000000,167010.0000000,648843
SPFB.RTS,D,20120221,000000,166930.0000000,167535.0000000,163875.0000000,165340.0000000,1369506
SPFB.RTS,D,20120222,000000,165380.0000000,166930.0000000,162560.0000000,163415.0000000,1370957
SPFB.RTS,D,20120224,000000,163495.0000000,174300.0000000,163495.0000000,173465.0000000,1573376
SPFB.RTS,D,20120227,000000,173285.0000000,174685.0000000,171510.0000000,174135.0000000,1382848
SPFB.RTS,D,20120228,000000,174140.0000000,175195.0000000,170350.0000000,172150.0000000,1372599
SPFB.RTS,D,20120229,000000,172170.0000000,174470.0000000,171615.0000000,172690.0000000,1338302
SPFB.RTS,D,20120301,000000,172580.0000000,174005.0000000,169845.0000000,173920.0000000,1363484
SPFB.RTS,D,20120302,000000,173995.0000000,175410.0000000,170880.0000000,174790.0000000,1253427
SPFB.RTS,D,20120305,000000,174710.0000000,176070.0000000,173380.0000000,174450.0000000,1328129
SPFB.RTS,D,20120306,000000,174305.0000000,174345.0000000,164020.0000000,164560.0000000,1793595
SPFB.RTS,D,20120307,000000,164600.0000000,168275.0000000,164600.0000000,167475.0000000,1195199
SPFB.RTS,D,20120311,000000,162785.0000000,167870.0000000,162785.0000000,167100.0000000,15677
SPFB.RTS,D,20120312,000000,167050.0000000,168525.0000000,164675.0000000,166795.0000000,130596
SPFB.RTS,D,20120313,000000,166870.0000000,170560.0000000,166870.0000000,170500.0000000,235749
SPFB.RTS,D,20120314,000000,170455.0000000,171395.0000000,161865.0000000,168415.0000000,526183
SPFB.RTS,D,20120315,000000,168470.0000000,171975.0000000,168065.0000000,170260.0000000,1146626
SPFB.RTS,D,20120316,000000,170275.0000000,171010.0000000,168765.0000000,169455.0000000,972930
SPFB.RTS,D,20120319,000000,169500.0000000,171500.0000000,165850.0000000,167970.0000000,1588717
SPFB.RTS,D,20120320,000000,167920.0000000,168345.0000000,162825.0000000,164040.0000000,1596699
SPFB.RTS,D,20120321,000000,164065.0000000,166100.0000000,162355.0000000,163850.0000000,1554331
SPFB.RTS,D,20120322,000000,163765.0000000,164875.0000000,159150.0000000,160595.0000000,1706896
SPFB.RTS,D,20120323,000000,160595.0000000,163080.0000000,159050.0000000,162740.0000000,1564976
SPFB.RTS,D,20120326,000000,162785.0000000,167250.0000000,162375.0000000,167045.0000000,1431803
SPFB.RTS,D,20120327,000000,167125.0000000,168120.0000000,164355.0000000,164375.0000000,1398386
SPFB.RTS,D,20120328,000000,164385.0000000,164895.0000000,157100.0000000,158750.0000000,1944181
SPFB.RTS,D,20120329,000000,158725.0000000,160500.0000000,155000.0000000,158480.0000000,1841506
SPFB.RTS,D,20120330,000000,158505.0000000,160685.0000000,157555.0000000,159195.0000000,1616788
SPFB.RTS,D,20120402,000000,159200.0000000,161710.0000000,157390.0000000,161285.0000000,1749108
SPFB.RTS,D,20120403,000000,161335.0000000,164680.0000000,160625.0000000,161965.0000000,1793478
SPFB.RTS,D,20120404,000000,161965.0000000,162190.0000000,157075.0000000,159200.0000000,1840609
SPFB.RTS,D,20120405,000000,159205.0000000,160400.0000000,155485.0000000,160340.0000000,1699482
SPFB.RTS,D,20120406,000000,160380.0000000,160430.0000000,155200.0000000,156550.0000000,766435
SPFB.RTS,D,20120409,000000,156600.0000000,157400.0000000,153245.0000000,156710.0000000,1386042
SPFB.RTS,D,20120410,000000,156705.0000000,158070.0000000,152535.0000000,152980.0000000,1882823
SPFB.RTS,D,20120411,000000,153005.0000000,158000.0000000,153005.0000000,156035.0000000,1770888
SPFB.RTS,D,20120412,000000,156100.0000000,158180.0000000,154565.0000000,158020.0000000,1826324
SPFB.RTS,D,20120413,000000,158035.0000000,159005.0000000,156200.0000000,157355.0000000,1508395
SPFB.RTS,D,20120416,000000,157300.0000000,157300.0000000,153060.0000000,154465.0000000,1667966
SPFB.RTS,D,20120417,000000,154440.0000000,155485.0000000,152560.0000000,155360.0000000,1502859
SPFB.RTS,D,20120418,000000,155310.0000000,155800.0000000,153015.0000000,153940.0000000,1377041
SPFB.RTS,D,20120419,000000,153935.0000000,157835.0000000,153880.0000000,155215.0000000,1915265
SPFB.RTS,D,20120420,000000,155370.0000000,158355.0000000,155055.0000000,157400.0000000,1352108
SPFB.RTS,D,20120423,000000,157350.0000000,157350.0000000,151505.0000000,153475.0000000,1557081
SPFB.RTS,D,20120424,000000,153565.0000000,154495.0000000,151500.0000000,152840.0000000,1477621
SPFB.RTS,D,20120425,000000,152890.0000000,154875.0000000,152635.0000000,154000.0000000,1150928
SPFB.RTS,D,20120426,000000,154000.0000000,154630.0000000,151195.0000000,153310.0000000,1357969
SPFB.RTS,D,20120427,000000,153310.0000000,155495.0000000,150870.0000000,154830.0000000,1400939
SPFB.RTS,D,20120428,000000,154870.0000000,155295.0000000,154515.0000000,155145.0000000,99513
SPFB.RTS,D,20120502,000000,155150.0000000,157030.0000000,151520.0000000,151935.0000000,1048009
SPFB.RTS,D,20120503,000000,151950.0000000,152650.0000000,150145.0000000,150755.0000000,1220766
SPFB.RTS,D,20120504,000000,150800.0000000,150800.0000000,143160.0000000,144675.0000000,1808743
SPFB.RTS,D,20120505,000000,144605.0000000,144760.0000000,142610.0000000,143000.0000000,228083
SPFB.RTS,D,20120507,000000,142945.0000000,143980.0000000,139260.0000000,143745.0000000,929969
SPFB.RTS,D,20120508,000000,143720.0000000,143800.0000000,140670.0000000,142320.0000000,1122757
SPFB.RTS,D,20120510,000000,142305.0000000,145945.0000000,141005.0000000,143625.0000000,1717547
SPFB.RTS,D,20120511,000000,143565.0000000,144385.0000000,141570.0000000,143030.0000000,1427045
SPFB.RTS,D,20120512,000000,142975.0000000,144490.0000000,142500.0000000,143825.0000000,198311
SPFB.RTS,D,20120514,000000,143815.0000000,143815.0000000,137550.0000000,138080.0000000,1661025
SPFB.RTS,D,20120515,000000,138160.0000000,139725.0000000,136200.0000000,137145.0000000,1988681
SPFB.RTS,D,20120516,000000,137000.0000000,137085.0000000,133715.0000000,135170.0000000,2092592
SPFB.RTS,D,20120517,000000,135200.0000000,137200.0000000,127715.0000000,128085.0000000,2479363
SPFB.RTS,D,20120518,000000,128065.0000000,130910.0000000,124945.0000000,127010.0000000,2297009
SPFB.RTS,D,20120521,000000,127105.0000000,132345.0000000,127105.0000000,131990.0000000,1649039
SPFB.RTS,D,20120522,000000,132035.0000000,132980.0000000,129010.0000000,129175.0000000,1485735
SPFB.RTS,D,20120523,000000,129020.0000000,129675.0000000,123185.0000000,127190.0000000,2108498
SPFB.RTS,D,20120524,000000,127150.0000000,128425.0000000,123600.0000000,127120.0000000,1960719
SPFB.RTS,D,20120525,000000,127160.0000000,129250.0000000,126055.0000000,126225.0000000,1468415
SPFB.RTS,D,20120528,000000,126400.0000000,129930.0000000,126400.0000000,127555.0000000,889118
SPFB.RTS,D,20120529,000000,127680.0000000,131150.0000000,127680.0000000,130115.0000000,1598829
SPFB.RTS,D,20120530,000000,130060.0000000,130060.0000000,125605.0000000,126985.0000000,1816483
SPFB.RTS,D,20120531,000000,126985.0000000,127950.0000000,122585.0000000,124440.0000000,1641744
SPFB.RTS,D,20120601,000000,124400.0000000,124400.0000000,118590.0000000,122045.0000000,1869385
SPFB.RTS,D,20120604,000000,122040.0000000,124470.0000000,119610.0000000,124400.0000000,1417225
SPFB.RTS,D,20120605,000000,124400.0000000,125700.0000000,122255.0000000,123920.0000000,1402360
SPFB.RTS,D,20120606,000000,124000.0000000,128475.0000000,124000.0000000,128310.0000000,1563550
SPFB.RTS,D,20120607,000000,128325.0000000,132070.0000000,126830.0000000,129295.0000000,1596971
SPFB.RTS,D,20120608,000000,129285.0000000,130690.0000000,126200.0000000,130205.0000000,1197833
SPFB.RTS,D,20120609,000000,130320.0000000,130750.0000000,129280.0000000,129935.0000000,153592
SPFB.RTS,D,20120613,000000,129400.0000000,131225.0000000,128450.0000000,128745.0000000,213254
SPFB.RTS,D,20120614,000000,128950.0000000,131000.0000000,128305.0000000,130870.0000000,378988
SPFB.RTS,D,20120615,000000,130905.0000000,133880.0000000,130545.0000000,133660.0000000,855684
SPFB.RTS,D,20120618,000000,133725.0000000,135625.0000000,133345.0000000,134065.0000000,1228883
SPFB.RTS,D,20120619,000000,134045.0000000,135455.0000000,133150.0000000,135020.0000000,1073814
SPFB.RTS,D,20120620,000000,134950.0000000,134980.0000000,131250.0000000,131765.0000000,1277047
